NA,Model,1.93334,3.13334,3.46667,3.33334,2.96667,3.50000,2.66667,3.20000,3.50000,2.73334,2.90000,3.36667,3.00000,2.23334,2.90000,3.36667,2.56667,3.43334,2.86667,3.06667,2.63334,2.96667,2.83334,3.23334,2.60000,2.23334,2.76667,3.26667,2.66667,3.10000,2.60000,2.56667,2.33334,3.40000,2.53334,2.60000,2.66667,2.80000,3.40000,2.56667,2.86667,3.10000,3.13334,3.60000,3.60000,3.10000,3.03334,3.20000,3.13334,2.60000,2.83334,3.23334,3.23334,2.76667,2.26667,2.33334,2.96667,2.80000,2.96667,2.53334,2.40000,2.83334,2.90000,2.86667,2.66667,2.70000,2.96667,3.00000,2.23334,3.20000,2.80000,3.20000,3.70000,2.96667,3.00000,2.53334,2.56667,3.16667,2.83334,3.20000,2.83334,3.36667,3.13334,2.76667,2.60000,3.06667,2.50000,3.00000,3.86667,2.33334,2.03334,3.23334,2.10000,3.20000,2.23334,3.13334,2.86667,3.03334,2.60000,2.90000,2.40000,1.76667,2.90000,3.26667,2.60000,3.13334,2.30000,3.60000,3.63334,2.36667,3.10000,3.30000,3.00000,3.20000,2.63334,3.23334,3.10000,3.06667,3.10000,2.90000,2.83334,2.53334,3.10000,2.63334,3.03334,2.50000,2.73334,3.13334,2.60000,3.40000,2.80000,3.13334,1.93334,3.10000,3.00000,2.73334,2.46667,3.36667,3.20000,3.00000,2.70000,2.83334,2.96667,2.80000,3.36667,2.80000,2.86667,2.60000,2.10000,2.90000,2.66667,2.83334,3.06667,3.00000,2.36667,3.03334,2.50000,3.13334,2.90000,2.76667,2.80000,3.20000,2.46667,3.53334,2.93334,2.80000,3.70000,3.43334,2.70000,2.63334,3.03334,3.46667,3.70000,2.80000,3.43334,2.90000,3.80000,3.13334,3.20000,3.63334,3.56667,2.10000,3.26667,2.73334,2.50000,3.00000,2.50000,3.10000,2.83334,3.66667,3.46667,3.13334,2.93334,3.20000,2.43334,2.93334,3.60000,2.96667,3.03334,3.76667,2.96667,3.23334,2.56667,3.46667,2.76667,2.50000,3.60000,3.76667,2.83334,2.63334,2.86667,2.53334,2.60000,2.26667,2.76667,2.43334,2.70000,2.76667,3.00000,3.16667,3.43334,2.76667,2.93334,3.10000,2.53334,2.10000,2.50000,1.70000,3.20000,2.93334,3.16667,3.00000,2.60000,2.86667,2.86667,3.16667,1.73334,3.10000,2.80000,3.30000,3.13334,2.60000,2.20000,2.10000,3.30000,3.60000,3.10000,3.13334,3.53334,3.26667,2.36667,3.60000,3.36667,2.66667,2.93334,2.80000,2.46667,3.53334,3.06667,3.60000,1.96667,2.00000,2.83334,3.50000,2.70000,2.86667,2.66667,3.16667,2.66667,2.86667,2.76667,2.66667,2.16667,2.76667,2.70000,2.76667,2.60000,2.86667,2.66667,2.56667,3.20000,2.46667,3.03334,2.96667,3.06667,2.93334,2.70000,2.86667,2.70000,3.06667,2.13334,2.63334,2.90000,2.96667,2.46667,2.50000,2.70000,2.50000,2.80000,2.30000,3.20000,2.23334,3.00000,2.40000,2.23334,2.76667,3.20000,3.23334,2.83334,3.26667,2.70000,2.60000,3.13334,2.40000,3.33334,2.60000,2.73334,3.20000,2.86667,1.96667,2.50000,3.20000,2.33334,2.46667,2.20000,2.96667,2.70000,2.86667,2.23334,2.90000,2.96667,2.06667,2.16667,2.53334,2.76667,2.76667,2.50000,2.00000,2.66667,3.03334,2.83334,2.30000,2.40000,2.86667,1.56667,2.33334,3.16667,3.00000,2.23334,3.26667,3.16667,2.90000,2.33334,2.56667,2.76667,3.06667,2.93334,3.50000,2.90000,2.86667,2.70000,3.00000,3.40000,3.73334,2.56667,2.43334,3.50000,3.26667,3.33334,3.06667,3.43334,3.53334,2.76667,2.83334,2.76667,2.63334,3.06667,3.00000,3.06667,2.96667,3.76667,2.80000,1.90000,3.30000,2.93334,2.96667,2.56667,2.66667,2.83334,2.70000,3.00000,3.03334,2.93334,3.06667,2.60000,2.73334,2.40000,2.20000,2.36667,2.16667,2.23334,2.66667,3.13334,3.00000,2.46667,2.90000,3.43334,3.16667,3.13334,3.26667,2.63334,3.06667,3.16667,2.93334,2.73334,3.36667,2.83334,2.46667,3.43334,2.96667,3.03334,2.53334,3.10000,3.66667,3.50000,3.83334,2.10000,3.53334,2.80000,2.96667,2.93334,3.50000,2.13334,2.50000,2.43334,3.36667,3.33334,3.10000,3.03334,3.56667,2.83334,2.23334,3.03334,3.56667,2.70000,3.13334,3.26667,3.36667,3.16667,3.33334,3.40000,1.86667,2.73334,2.96667,3.53334,2.93334,3.23334,3.00000,2.36667,2.56667,2.80000,2.43334,3.00000,2.96667,3.06667,3.73334,2.76667,2.43334,3.00000,2.63334,2.73334,2.36667,2.63334,2.86667,2.16667,2.86667,2.76667,2.46667,3.66667,2.70000,3.23334,2.86667,2.80000,3.20000,2.50000,2.90000,3.66667,2.43334,2.83334,2.73334,3.03334,3.03334,3.53334,2.16667,3.30000,2.43334,2.23334,3.10000,2.80000,3.03334,2.73334,2.40000,3.46667,3.43334,3.23334,3.23334,2.96667,2.70000,2.53334,3.16667,2.83334,3.03334,3.23334,2.40000,3.10000,1.90000,3.03334,3.10000,2.46667,3.26667,2.46667,2.66667,3.13334,2.33334,3.46667,3.46667,2.90000,3.13334,3.13334,2.63334,2.53334,2.86667,2.56667,2.80000,2.96667,2.50000,3.03334,3.06667,3.43334,2.16667,2.46667,3.16667,2.40000,3.26667,3.36667,3.33334,2.56667,3.20000,2.56667,2.83334,2.86667,3.16667,2.60000,2.20000,3.33334,3.50000,2.93334,2.83334,2.53334,2.80000,3.30000,3.16667,3.63334,2.90000,2.50000,2.96667,2.40000,3.36667,2.96667,3.20000,2.86667,2.50000,2.40000,2.13334,2.86667,2.36667,2.00000,3.06667,3.23334,2.56667,3.03334,2.93334,3.06667,3.60000,3.23334,3.53334,3.53334,3.20000,2.70000,2.86667,3.10000,3.46667,2.30000,3.63334,3.30000,3.00000,2.33334,3.00000,3.16667,2.70000
NA,NHLattice,1.93334,3.13334,3.46667,3.33334,2.96667,3.50000,2.66667,3.20000,3.50000,2.73334,2.90000,3.36667,3.00000,2.23334,2.90000,3.36667,2.56667,3.43334,2.86667,3.06667,2.63334,2.96667,2.83334,3.23334,2.60000,2.23334,2.76667,3.26667,2.66667,3.10000,2.60000,2.56667,2.33334,3.40000,2.53334,2.60000,2.66667,2.80000,3.40000,2.56667,2.86667,3.10000,3.13334,3.60000,3.60000,3.10000,3.03334,3.20000,3.13334,2.60000,2.83334,3.23334,3.23334,2.76667,2.26667,2.33334,2.96667,2.80000,2.96667,2.53334,2.40000,2.83334,2.90000,2.86667,2.66667,2.70000,2.96667,3.00000,2.23334,3.20000,2.80000,3.20000,3.70000,2.96667,3.00000,2.53334,2.56667,3.16667,2.83334,3.20000,2.83334,3.36667,3.13334,2.76667,2.60000,3.06667,2.50000,3.00000,3.86667,2.33334,2.03334,3.23334,2.10000,3.20000,2.23334,3.13334,2.86667,3.03334,2.60000,2.90000,2.40000,1.76667,2.90000,3.26667,2.60000,3.13334,2.30000,3.60000,3.63334,2.36667,3.10000,3.30000,3.00000,3.20000,2.63334,3.23334,3.10000,3.06667,3.10000,2.90000,2.83334,2.53334,3.10000,2.63334,3.03334,2.50000,2.73334,3.13334,2.60000,3.40000,2.80000,3.13334,1.93334,3.10000,3.00000,2.73334,2.46667,3.36667,3.20000,3.00000,2.70000,2.83334,2.96667,2.80000,3.36667,2.80000,2.86667,2.60000,2.10000,2.90000,2.66667,2.83334,3.06667,3.00000,2.36667,3.03334,2.50000,3.13334,2.90000,2.76667,2.80000,3.20000,2.46667,3.53334,2.93334,2.80000,3.70000,3.43334,2.70000,2.63334,3.03334,3.46667,3.70000,2.80000,3.43334,2.90000,3.80000,3.13334,3.20000,3.63334,3.56667,2.10000,3.26667,2.73334,2.50000,3.00000,2.50000,3.10000,2.83334,3.66667,3.46667,3.13334,2.93334,3.20000,2.43334,2.93334,3.60000,2.96667,3.03334,3.76667,2.96667,3.23334,2.56667,3.46667,2.76667,2.50000,3.60000,3.76667,2.83334,2.63334,2.86667,2.53334,2.60000,2.26667,2.76667,2.43334,2.70000,2.76667,3.00000,3.16667,3.43334,2.76667,2.93334,3.10000,2.53334,2.10000,2.50000,1.70000,3.20000,2.93334,3.16667,3.00000,2.60000,2.86667,2.86667,3.16667,1.73334,3.10000,2.80000,3.30000,3.13334,2.60000,2.20000,2.10000,3.30000,3.60000,3.10000,3.13334,3.53334,3.26667,2.36667,3.60000,3.36667,2.66667,2.93334,2.80000,2.46667,3.53334,3.06667,3.60000,1.96667,2.00000,2.83334,3.50000,2.70000,2.86667,2.66667,3.16667,2.66667,2.86667,2.76667,2.66667,2.16667,2.76667,2.70000,2.76667,2.60000,2.86667,2.66667,2.56667,3.20000,2.46667,3.03334,2.96667,3.06667,2.93334,2.70000,2.86667,2.70000,3.06667,2.13334,2.63334,2.90000,2.96667,2.46667,2.50000,2.70000,2.50000,2.80000,2.30000,3.20000,2.23334,3.00000,2.40000,2.23334,2.76667,3.20000,3.23334,2.83334,3.26667,2.70000,2.60000,3.13334,2.40000,3.33334,2.60000,2.73334,3.20000,2.86667,1.96667,2.50000,3.20000,2.33334,2.46667,2.20000,2.96667,2.70000,2.86667,2.23334,2.90000,2.96667,2.06667,2.16667,2.53334,2.76667,2.76667,2.50000,2.00000,2.66667,3.03334,2.83334,2.30000,2.40000,2.86667,1.56667,2.33334,3.16667,3.00000,2.23334,3.26667,3.16667,2.90000,2.33334,2.56667,2.76667,3.06667,2.93334,3.50000,2.90000,2.86667,2.70000,3.00000,3.40000,3.73334,2.56667,2.43334,3.50000,3.26667,3.33334,3.06667,3.43334,3.53334,2.76667,2.83334,2.76667,2.63334,3.06667,3.00000,3.06667,2.96667,3.76667,2.80000,1.90000,3.30000,2.93334,2.96667,2.56667,2.66667,2.83334,2.70000,3.00000,3.03334,2.93334,3.06667,2.60000,2.73334,2.40000,2.20000,2.36667,2.16667,2.23334,2.66667,3.13334,3.00000,2.46667,2.90000,3.43334,3.16667,3.13334,3.26667,2.63334,3.06667,3.16667,2.93334,2.73334,3.36667,2.83334,2.46667,3.43334,2.96667,3.03334,2.53334,3.10000,3.66667,3.50000,3.83334,2.10000,3.53334,2.80000,2.96667,2.93334,3.50000,2.13334,2.50000,2.43334,3.36667,3.33334,3.10000,3.03334,3.56667,2.83334,2.23334,3.03334,3.56667,2.70000,3.13334,3.26667,3.36667,3.16667,3.33334,3.40000,1.86667,2.73334,2.96667,3.53334,2.93334,3.23334,3.00000,2.36667,2.56667,2.80000,2.43334,3.00000,2.96667,3.06667,3.73334,2.76667,2.43334,3.00000,2.63334,2.73334,2.36667,2.63334,2.86667,2.16667,2.86667,2.76667,2.46667,3.66667,2.70000,3.23334,2.86667,2.80000,3.20000,2.50000,2.90000,3.66667,2.43334,2.83334,2.73334,3.03334,3.03334,3.53334,2.16667,3.30000,2.43334,2.23334,3.10000,2.80000,3.03334,2.73334,2.40000,3.46667,3.43334,3.23334,3.23334,2.96667,2.70000,2.53334,3.16667,2.83334,3.03334,3.23334,2.40000,3.10000,1.90000,3.03334,3.10000,2.46667,3.26667,2.46667,2.66667,3.13334,2.33334,3.46667,3.46667,2.90000,3.13334,3.13334,2.63334,2.53334,2.86667,2.56667,2.80000,2.96667,2.50000,3.03334,3.06667,3.43334,2.16667,2.46667,3.16667,2.40000,3.26667,3.36667,3.33334,2.56667,3.20000,2.56667,2.83334,2.86667,3.16667,2.60000,2.20000,3.33334,3.50000,2.93334,2.83334,2.53334,2.80000,3.30000,3.16667,3.63334,2.90000,2.50000,2.96667,2.40000,3.36667,2.96667,3.20000,2.86667,2.50000,2.40000,2.13334,2.86667,2.36667,2.00000,3.06667,3.23334,2.56667,3.03334,2.93334,3.06667,3.60000,3.23334,3.53334,3.53334,3.20000,2.70000,2.86667,3.10000,3.46667,2.30000,3.63334,3.30000,3.00000,2.33334,3.00000,3.16667,2.70000
