MPC,Model,VS-WF+All5-37,1.00000,1.00000,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-38,0.00000,0.00000,0.00000,0.00000,0.88889
MPC,Model,VS-WF+All5-39,0.00000,0.53334,0.80001,0.80001,0.90001
MPC,Model,VS-WF+All5-4,0.00000,0.00000,0.88889,0.00000,0.00000
MPC,Model,VS-WF+All5-40,0.90001,0.60001,0.00000,0.00000,0.96001
MPC,Model,VS-WF+All5-41,0.00000,0.90001,0.53334,0.80001,0.80001
MPC,Model,VS-WF+All5-42,0.80001,0.00000,0.90001,0.80001,0.53334
MPC,Model,VS-WF+All5-43,0.00000,0.00000,0.00000,0.75000,0.00000
MPC,Model,VS-WF+All5-44,0.00000,0.00000,0.75000,0.00000,0.00000
MPC,Model,VS-WF+All5-45,0.75000,0.00000,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-46,0.90001,0.53334,0.00000,0.00000,0.96001
MPC,Model,VS-WF+All5-47,0.00000,0.00000,0.00000,0.00000,0.75000
MPC,Model,VS-WF+All5-48,0.53334,0.96001,0.90001,0.00000,0.00000
MPC,Model,VS-WF+All5-49,0.00000,0.00000,0.00000,1.00000,1.00000
MPC,Model,VS-WF+All5-5,0.00000,0.00000,0.00000,0.75000,0.00000
MPC,Model,VS-WF+All5-50,0.53334,0.00000,0.80001,0.90001,0.80001
MPC,Model,VS-WF+All5-51,0.00000,0.00000,0.00000,0.00000,1.00000
MPC,Model,VS-WF+All5-52,0.00000,0.88889,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-53,0.75000,0.00000,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-54,0.00000,0.00000,0.00000,0.88889,0.00000
MPC,Model,VS-WF+All5-55,0.00000,0.90001,0.53334,0.96001,0.00000
MPC,Model,VS-WF+All5-56,0.00000,0.00000,0.75000,0.00000,0.00000
MPC,Model,VS-WF+All5-57,0.00000,0.00000,0.00000,0.75000,0.00000
MPC,Model,VS-WF+All5-58,0.80001,0.90001,0.00000,0.53334,0.80001
MPC,Model,VS-WF+All5-59,0.00000,0.00000,0.75000,0.00000,0.00000
MPC,Model,VS-WF+All5-6,0.00000,0.80001,0.53334,0.80001,0.90001
MPC,Model,VS-WF+All5-60,0.00000,0.53334,0.80001,0.80001,0.90001
MPC,Model,VS-WF+All5-61,0.00000,0.53334,0.96001,0.90001,0.00000
MPC,Model,VS-WF+All5-62,0.00000,0.00000,0.88889,0.00000,0.00000
MPC,Model,VS-WF+All5-63,0.00000,0.00000,0.00000,1.00000,0.00000
MPC,Model,VS-WF+All5-64,0.00000,0.00000,1.00000,0.00000,1.00000
MPC,Model,VS-WF+All5-65,0.90001,0.00000,0.60001,0.00000,0.96001
MPC,Model,VS-WF+All5-66,1.00000,0.00000,0.00000,1.00000,0.00000
MPC,Model,VS-WF+All5-67,0.90001,0.53334,0.80001,0.80001,0.00000
MPC,Model,VS-WF+All5-68,0.96001,0.53334,0.00000,0.00000,0.90001
MPC,Model,VS-WF+All5-69,0.90001,0.80001,0.53334,0.00000,0.80001
MPC,Model,VS-WF+All5-7,0.90001,0.00000,0.96001,0.00000,0.53334
MPC,Model,VS-WF+All5-70,0.88889,0.00000,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-71,0.53334,0.96001,0.90001,0.00000,0.00000
MPC,Model,VS-WF+All5-72,0.00000,1.00000,1.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-73,1.00000,0.00000,1.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-74,0.00000,0.00000,0.00000,0.75000,0.00000
MPC,Model,VS-WF+All5-75,0.00000,0.88889,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-76,0.80001,0.80001,0.00000,0.90001,0.53334
MPC,Model,VS-WF+All5-77,0.96001,0.00000,0.53334,0.00000,0.90001
MPC,Model,VS-WF+All5-78,0.00000,1.00000,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-79,0.00000,0.75000,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-8,0.00000,0.75000,0.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-80,1.00000,0.00000,1.00000,0.00000,0.00000
MPC,Model,VS-WF+All5-81,0.60001,0.94815,0.90001,0.90001,0.00000
MPC,Model,VS-WF+All5-82,0.96001,0.60001,0.90001,0.00000,0.00000
MPC,Model,VS-WF+All5-83,0.90001,0.00000,0.53334,0.80001,0.80001
MPC,Model,VS-WF+All5-84,0.00000,0.00000,0.00000,0.00000,0.75000
MPC,Model,VS-WF+All5-85,0.00000,0.53334,0.96001,0.00000,0.90001
