NA,NHLattice,VS-WF+All5-131,1.00000,2.00000,3.00000,3.00000,4.00000
NA,NHLattice,VS-WF+All5-132,5.00000,1.00000,1.00000,2.00000,4.00000
NA,NHLattice,VS-WF+All5-133,5.00000,1.00000,2.00000,4.00000,4.00000
NA,NHLattice,VS-WF+All5-134,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-14,1.00000,4.00000,1.00000,2.00000,5.00000
NA,NHLattice,VS-WF+All5-15,1.00000,4.00000,1.00000,2.00000,5.00000
NA,NHLattice,VS-WF+All5-16,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-17,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-18,1.00000,4.00000,5.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-19,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-2,1.00000,2.00000,3.00000,3.00000,4.00000
NA,NHLattice,VS-WF+All5-20,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-21,1.00000,5.00000,4.00000,4.00000,2.00000
NA,NHLattice,VS-WF+All5-22,1.00000,3.00000,4.00000,2.00000,3.00000
NA,NHLattice,VS-WF+All5-23,1.00000,2.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-24,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-25,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-26,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-27,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-28,1.00000,2.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-29,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-3,1.00000,2.00000,4.00000,5.00000,1.00000
NA,NHLattice,VS-WF+All5-30,1.00000,2.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-31,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-32,1.00000,2.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-33,1.00000,2.00000,2.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-34,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-35,2.00000,1.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-36,1.00000,2.00000,4.00000,1.00000,5.00000
NA,NHLattice,VS-WF+All5-37,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-38,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-39,1.00000,3.00000,4.00000,2.00000,3.00000
NA,NHLattice,VS-WF+All5-4,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-40,1.00000,5.00000,2.00000,1.00000,4.00000
NA,NHLattice,VS-WF+All5-41,1.00000,2.00000,3.00000,4.00000,3.00000
NA,NHLattice,VS-WF+All5-42,1.00000,4.00000,3.00000,2.00000,3.00000
NA,NHLattice,VS-WF+All5-43,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-44,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-45,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-46,1.00000,5.00000,4.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-47,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-48,1.00000,5.00000,1.00000,4.00000,2.00000
NA,NHLattice,VS-WF+All5-49,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-5,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-50,1.00000,3.00000,4.00000,2.00000,3.00000
NA,NHLattice,VS-WF+All5-51,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-52,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-53,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-54,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-55,5.00000,1.00000,2.00000,1.00000,4.00000
NA,NHLattice,VS-WF+All5-56,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-57,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-58,1.00000,2.00000,3.00000,4.00000,3.00000
NA,NHLattice,VS-WF+All5-59,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-6,1.00000,2.00000,3.00000,4.00000,3.00000
NA,NHLattice,VS-WF+All5-60,1.00000,2.00000,3.00000,4.00000,3.00000
NA,NHLattice,VS-WF+All5-61,1.00000,5.00000,2.00000,1.00000,4.00000
NA,NHLattice,VS-WF+All5-62,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-63,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-64,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-65,1.00000,5.00000,4.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-66,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-67,1.00000,2.00000,3.00000,3.00000,4.00000
NA,NHLattice,VS-WF+All5-68,1.00000,4.00000,2.00000,1.00000,5.00000
NA,NHLattice,VS-WF+All5-69,1.00000,2.00000,3.00000,4.00000,3.00000
NA,NHLattice,VS-WF+All5-7,1.00000,2.00000,4.00000,1.00000,5.00000
NA,NHLattice,VS-WF+All5-70,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-71,1.00000,4.00000,2.00000,1.00000,5.00000
NA,NHLattice,VS-WF+All5-72,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-73,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-74,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-75,1.00000,1.00000,2.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-76,1.00000,3.00000,2.00000,3.00000,4.00000
NA,NHLattice,VS-WF+All5-77,1.00000,5.00000,2.00000,4.00000,1.00000
NA,NHLattice,VS-WF+All5-78,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-79,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-8,1.00000,1.00000,1.00000,2.00000,1.00000
NA,NHLattice,VS-WF+All5-80,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-81,2.00000,1.00000,4.00000,4.00000,5.00000
NA,NHLattice,VS-WF+All5-82,1.00000,5.00000,2.00000,1.00000,4.00000
NA,NHLattice,VS-WF+All5-83,1.00000,4.00000,2.00000,3.00000,3.00000
NA,NHLattice,VS-WF+All5-84,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-85,5.00000,1.00000,1.00000,2.00000,4.00000
NA,NHLattice,VS-WF+All5-86,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-87,1.00000,1.00000,1.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-88,1.00000,1.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-89,1.00000,1.00000,1.00000,1.00000,2.00000
