SQROSZ2,Model,0.40000,0.40000,0.40000,0.40000,0.44445,0.42000,0.44445,0.44445,0.44445,0.44445,0.42000,0.42000,0.44445,0.44445,0.42000,0.44445,0.40000,0.44445,0.44445,0.42000,0.42000,0.44445,0.40000,0.44445,0.47620,0.47620,0.44445,0.44445,0.47620,0.47620,0.44445,0.47620,0.44445,0.44445,0.44445,0.42000,0.42000,0.44445,0.44445,0.40000,0.44445,0.44445,0.44445,0.44445,0.47620,0.47620,0.42000,0.44445,0.44445,0.42000,0.47620,0.40000,0.47620,0.40000,0.44445,0.47620,0.44445,0.44445,0.47620,0.44445,0.47620,0.47620,0.44445,0.44445,0.47620,0.47620,0.44445,0.42000,0.44445,0.47620,0.42000,0.42000,0.40000,0.40000,0.40000,0.44445,0.40000,0.44445,0.47620,0.40000,0.42000,0.44445,0.44445,0.40000,0.44445,0.44445,0.40000,0.40000,0.42000,0.40000,0.42000,0.42000,0.44445,0.44445,0.44445,0.47620,0.47620,0.47620,0.42000,0.44445,0.42000,0.44445,0.44445,0.44445,0.47620,0.47620,0.40000,0.44445,0.42000,0.44445,0.44445,0.40000,0.40000,0.47620,0.44445,0.47620,0.42000,0.40000,0.44445,0.44445,0.40000,0.40000,0.40000,0.40000,0.42000,0.44445,0.40000,0.47620,0.42000,0.44445,0.47620,0.44445,0.44445,0.40000
SQROSZ2,NHLattice,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
