NDA,Model,A20-run1/1_1,24.00000,4.00000,4.00000,6.00000,4.00000,4.00000
NDA,Model,A20-run1/1_10,30.00000,2.00000
NDA,Model,A20-run1/1_11,30.00000,2.00000
NDA,Model,A20-run1/1_12,30.00000,2.00000
NDA,Model,A20-run1/1_13,30.00000,2.00000
NDA,Model,A20-run1/1_14,30.00000,2.00000
NDA,Model,A20-run1/1_15,30.00000,2.00000
NDA,Model,A20-run1/1_16,30.00000,2.00000
NDA,Model,A20-run1/1_17,30.00000,2.00000
NDA,Model,A20-run1/1_18,30.00000,2.00000
NDA,Model,A20-run1/1_19,30.00000,2.00000
NDA,Model,A20-run1/1_2,30.00000,2.00000
NDA,Model,A20-run1/1_20,30.00000,2.00000
NDA,Model,A20-run1/1_21,30.00000,2.00000
NDA,Model,A20-run1/1_22,30.00000,2.00000
NDA,Model,A20-run1/1_23,30.00000,2.00000
NDA,Model,A20-run1/1_24,30.00000,2.00000
NDA,Model,A20-run1/1_25,30.00000,2.00000
NDA,Model,A20-run1/1_26,30.00000,2.00000
NDA,Model,A20-run1/1_27,30.00000,2.00000
NDA,Model,A20-run1/1_28,30.00000,2.00000
NDA,Model,A20-run1/1_29,30.00000,2.00000
NDA,Model,A20-run1/1_3,30.00000
NDA,Model,A20-run1/1_30,30.00000,2.00000
NDA,Model,A20-run1/1_4,29.00000,2.00000
NDA,Model,A20-run1/1_5,30.00000,2.00000
NDA,Model,A20-run1/1_6,30.00000,2.00000
NDA,Model,A20-run1/1_7,30.00000,2.00000
NDA,Model,A20-run1/1_8,28.00000,2.00000,2.00000,2.00000,2.00000,2.00000
NDA,Model,A20-run1/1_9,30.00000,2.00000
NDA,Model,A20-run10/10_1,10.00000,20.00000,19.00000,3.00000,19.00000,20.00000
NDA,Model,A20-run10/10_10,30.00000,2.00000
NDA,Model,A20-run10/10_11,30.00000,2.00000
NDA,Model,A20-run10/10_12,30.00000,2.00000
NDA,Model,A20-run10/10_13,30.00000,2.00000
NDA,Model,A20-run10/10_14,30.00000,2.00000
NDA,Model,A20-run10/10_15,30.00000,2.00000
NDA,Model,A20-run10/10_16,30.00000,2.00000
NDA,Model,A20-run10/10_17,30.00000,2.00000
NDA,Model,A20-run10/10_18,30.00000,2.00000
NDA,Model,A20-run10/10_19,30.00000,2.00000
NDA,Model,A20-run10/10_2,30.00000,2.00000
NDA,Model,A20-run10/10_20,30.00000,2.00000
NDA,Model,A20-run10/10_21,30.00000,2.00000
NDA,Model,A20-run10/10_22,30.00000,2.00000
NDA,Model,A20-run10/10_23,30.00000,2.00000
NDA,Model,A20-run10/10_24,30.00000,2.00000
NDA,Model,A20-run10/10_25,30.00000,2.00000
NDA,Model,A20-run10/10_26,30.00000,2.00000
NDA,Model,A20-run10/10_27,30.00000,2.00000
NDA,Model,A20-run10/10_28,30.00000,2.00000
NDA,Model,A20-run10/10_29,30.00000,2.00000
NDA,Model,A20-run10/10_3,30.00000
NDA,Model,A20-run10/10_30,30.00000,2.00000
NDA,Model,A20-run10/10_4,30.00000,2.00000
NDA,Model,A20-run10/10_5,30.00000,2.00000
NDA,Model,A20-run10/10_6,30.00000,2.00000
NDA,Model,A20-run10/10_7,2.00000,29.00000
NDA,Model,A20-run10/10_8,30.00000,2.00000
NDA,Model,A20-run10/10_9,30.00000,2.00000
NDA,Model,A20-run11/11_1,24.00000,4.00000,4.00000,6.00000,4.00000,4.00000
NDA,Model,A20-run11/11_10,30.00000,2.00000
NDA,Model,A20-run11/11_11,30.00000,2.00000
NDA,Model,A20-run11/11_12,30.00000,2.00000
NDA,Model,A20-run11/11_13,30.00000,2.00000
NDA,Model,A20-run11/11_14,30.00000,2.00000
NDA,Model,A20-run11/11_15,30.00000,2.00000
NDA,Model,A20-run11/11_16,30.00000,2.00000
NDA,Model,A20-run11/11_17,30.00000,2.00000
NDA,Model,A20-run11/11_18,30.00000,2.00000
NDA,Model,A20-run11/11_19,30.00000,2.00000
NDA,Model,A20-run11/11_2,30.00000,2.00000
NDA,Model,A20-run11/11_20,30.00000,2.00000
NDA,Model,A20-run11/11_21,30.00000,2.00000
NDA,Model,A20-run11/11_22,30.00000,2.00000
NDA,Model,A20-run11/11_23,30.00000,2.00000
NDA,Model,A20-run11/11_24,30.00000,2.00000
NDA,Model,A20-run11/11_25,30.00000,2.00000
NDA,Model,A20-run11/11_26,30.00000,2.00000
NDA,Model,A20-run11/11_27,30.00000,2.00000
NDA,Model,A20-run11/11_28,30.00000,2.00000
NDA,Model,A20-run11/11_29,30.00000,2.00000
NDA,Model,A20-run11/11_3,30.00000
NDA,Model,A20-run11/11_30,30.00000,2.00000
NDA,Model,A20-run11/11_4,29.00000,2.00000
NDA,Model,A20-run11/11_5,30.00000,2.00000
NDA,Model,A20-run11/11_6,30.00000,2.00000
NDA,Model,A20-run11/11_7,30.00000,2.00000
NDA,Model,A20-run11/11_8,28.00000,2.00000,2.00000,2.00000,2.00000,2.00000
NDA,Model,A20-run11/11_9,30.00000,2.00000
NDA,Model,A20-run12/12_1,26.00000,8.00000
NDA,Model,A20-run12/12_10,30.00000,2.00000
NDA,Model,A20-run12/12_11,30.00000,2.00000
NDA,Model,A20-run12/12_12,30.00000,2.00000
NDA,Model,A20-run12/12_13,30.00000,2.00000
NDA,Model,A20-run12/12_14,30.00000,2.00000
NDA,Model,A20-run12/12_15,30.00000,2.00000
NDA,Model,A20-run12/12_16,30.00000,2.00000
NDA,Model,A20-run12/12_17,30.00000,2.00000
NDA,Model,A20-run12/12_18,30.00000,2.00000
NDA,Model,A20-run12/12_19,30.00000,2.00000
NDA,Model,A20-run12/12_2,30.00000,2.00000
NDA,Model,A20-run12/12_20,30.00000,2.00000
NDA,Model,A20-run12/12_21,30.00000,2.00000
NDA,Model,A20-run12/12_22,30.00000,2.00000
NDA,Model,A20-run12/12_23,30.00000,2.00000
NDA,Model,A20-run12/12_24,30.00000,2.00000
NDA,Model,A20-run12/12_25,30.00000,2.00000
NDA,Model,A20-run12/12_26,30.00000,2.00000
NDA,Model,A20-run12/12_27,30.00000,2.00000
NDA,Model,A20-run12/12_28,30.00000,2.00000
NDA,Model,A20-run12/12_29,30.00000,2.00000
NDA,Model,A20-run12/12_3,29.00000,2.00000
NDA,Model,A20-run12/12_30,30.00000,2.00000
NDA,Model,A20-run12/12_4,30.00000,2.00000
NDA,Model,A20-run12/12_5,30.00000,2.00000
NDA,Model,A20-run12/12_6,30.00000,2.00000
NDA,Model,A20-run12/12_7,30.00000,2.00000
NDA,Model,A20-run12/12_8,30.00000,2.00000
NDA,Model,A20-run12/12_9,30.00000,2.00000
NDA,Model,A20-run13/13_1,24.00000,5.00000,4.00000,6.00000,4.00000,5.00000
NDA,Model,A20-run13/13_10,30.00000,2.00000
NDA,Model,A20-run13/13_11,30.00000,2.00000
NDA,Model,A20-run13/13_12,30.00000,2.00000
NDA,Model,A20-run13/13_13,30.00000,2.00000
NDA,Model,A20-run13/13_14,30.00000,2.00000
NDA,Model,A20-run13/13_15,30.00000,2.00000
NDA,Model,A20-run13/13_16,30.00000,2.00000
NDA,Model,A20-run13/13_17,30.00000,2.00000
NDA,Model,A20-run13/13_18,30.00000,2.00000
NDA,Model,A20-run13/13_19,30.00000,2.00000
NDA,Model,A20-run13/13_2,30.00000,2.00000
NDA,Model,A20-run13/13_20,30.00000,2.00000
NDA,Model,A20-run13/13_21,30.00000,2.00000
NDA,Model,A20-run13/13_22,30.00000,2.00000
NDA,Model,A20-run13/13_23,30.00000,2.00000
NDA,Model,A20-run13/13_24,30.00000,2.00000
NDA,Model,A20-run13/13_25,30.00000,2.00000
NDA,Model,A20-run13/13_26,30.00000,2.00000
NDA,Model,A20-run13/13_27,30.00000,2.00000
NDA,Model,A20-run13/13_28,30.00000,2.00000
NDA,Model,A20-run13/13_29,30.00000,2.00000
NDA,Model,A20-run13/13_3,30.00000
NDA,Model,A20-run13/13_30,30.00000,2.00000
NDA,Model,A20-run13/13_4,29.00000,2.00000
NDA,Model,A20-run13/13_5,30.00000,2.00000
NDA,Model,A20-run13/13_6,30.00000,2.00000
NDA,Model,A20-run13/13_7,30.00000,2.00000
NDA,Model,A20-run13/13_8,28.00000,2.00000,2.00000,2.00000,2.00000,2.00000
NDA,Model,A20-run13/13_9,30.00000,2.00000
NDA,Model,A20-run14/14_1,2.00000,28.00000,28.00000,2.00000,28.00000,28.00000
NDA,Model,A20-run14/14_10,30.00000,2.00000
NDA,Model,A20-run14/14_11,30.00000,2.00000
NDA,Model,A20-run14/14_12,30.00000,2.00000
NDA,Model,A20-run14/14_13,30.00000,2.00000
NDA,Model,A20-run14/14_14,30.00000,2.00000
NDA,Model,A20-run14/14_15,30.00000,2.00000
NDA,Model,A20-run14/14_16,30.00000,2.00000
NDA,Model,A20-run14/14_17,30.00000,2.00000
NDA,Model,A20-run14/14_18,30.00000,2.00000
NDA,Model,A20-run14/14_19,30.00000,2.00000
NDA,Model,A20-run14/14_2,30.00000,2.00000
NDA,Model,A20-run14/14_20,30.00000,2.00000
NDA,Model,A20-run14/14_21,30.00000,2.00000
NDA,Model,A20-run14/14_22,30.00000,2.00000
NDA,Model,A20-run14/14_23,30.00000,2.00000
NDA,Model,A20-run14/14_24,30.00000,2.00000
NDA,Model,A20-run14/14_25,30.00000,2.00000
NDA,Model,A20-run14/14_26,30.00000,2.00000
NDA,Model,A20-run14/14_27,30.00000,2.00000
NDA,Model,A20-run14/14_28,30.00000,2.00000
NDA,Model,A20-run14/14_29,30.00000,2.00000
NDA,Model,A20-run14/14_3,29.00000,2.00000
NDA,Model,A20-run14/14_30,30.00000,2.00000
NDA,Model,A20-run14/14_4,30.00000,2.00000
NDA,Model,A20-run14/14_5,30.00000,2.00000
NDA,Model,A20-run14/14_6,30.00000,2.00000
NDA,Model,A20-run14/14_7,2.00000,29.00000
NDA,Model,A20-run14/14_8,30.00000,2.00000
NDA,Model,A20-run14/14_9,30.00000,2.00000
NDA,Model,A20-run15/15_1,15.00000,15.00000,15.00000,2.00000,15.00000,15.00000
NDA,Model,A20-run15/15_10,29.00000,2.00000
NDA,Model,A20-run15/15_11,29.00000,2.00000
NDA,Model,A20-run15/15_12,29.00000,2.00000
NDA,Model,A20-run15/15_13,29.00000,2.00000
NDA,Model,A20-run15/15_14,29.00000,2.00000
NDA,Model,A20-run15/15_15,29.00000,2.00000
NDA,Model,A20-run15/15_16,29.00000,2.00000
NDA,Model,A20-run15/15_17,29.00000,2.00000
NDA,Model,A20-run15/15_18,29.00000,2.00000
NDA,Model,A20-run15/15_19,13.00000,4.00000,6.00000,22.00000,6.00000,4.00000
NDA,Model,A20-run15/15_2,2.00000,29.00000
NDA,Model,A20-run15/15_20,29.00000,2.00000
NDA,Model,A20-run15/15_21,30.00000,2.00000
NDA,Model,A20-run15/15_22,30.00000,2.00000
NDA,Model,A20-run15/15_23,30.00000,2.00000
NDA,Model,A20-run15/15_24,30.00000,2.00000
NDA,Model,A20-run15/15_25,30.00000,2.00000
NDA,Model,A20-run15/15_26,30.00000,2.00000
NDA,Model,A20-run15/15_27,30.00000,2.00000
NDA,Model,A20-run15/15_28,30.00000,2.00000
NDA,Model,A20-run15/15_29,30.00000,2.00000
NDA,Model,A20-run15/15_3,30.00000
NDA,Model,A20-run15/15_30,30.00000,2.00000
NDA,Model,A20-run15/15_4,29.00000,2.00000
NDA,Model,A20-run15/15_5,29.00000,2.00000
NDA,Model,A20-run15/15_6,29.00000,2.00000
NDA,Model,A20-run15/15_7,29.00000,2.00000
NDA,Model,A20-run15/15_8,29.00000,2.00000
NDA,Model,A20-run15/15_9,29.00000,2.00000
NDA,Model,A20-run16/16_1,15.00000,15.00000,15.00000,2.00000,15.00000,15.00000
NDA,Model,A20-run16/16_10,29.00000,2.00000
NDA,Model,A20-run16/16_11,29.00000,2.00000
NDA,Model,A20-run16/16_12,29.00000,2.00000
NDA,Model,A20-run16/16_13,29.00000,2.00000
NDA,Model,A20-run16/16_14,29.00000,2.00000
NDA,Model,A20-run16/16_15,29.00000,2.00000
NDA,Model,A20-run16/16_16,29.00000,2.00000
NDA,Model,A20-run16/16_17,29.00000,2.00000
NDA,Model,A20-run16/16_18,29.00000,2.00000
NDA,Model,A20-run16/16_19,29.00000,2.00000
NDA,Model,A20-run16/16_2,2.00000,29.00000
NDA,Model,A20-run16/16_20,29.00000,2.00000
NDA,Model,A20-run16/16_21,20.00000,4.00000,6.00000,11.00000,6.00000,4.00000
NDA,Model,A20-run16/16_22,29.00000,2.00000
NDA,Model,A20-run16/16_23,30.00000,2.00000
NDA,Model,A20-run16/16_24,30.00000,2.00000
NDA,Model,A20-run16/16_25,30.00000,2.00000
NDA,Model,A20-run16/16_26,30.00000,2.00000
NDA,Model,A20-run16/16_27,30.00000,2.00000
NDA,Model,A20-run16/16_28,30.00000,2.00000
NDA,Model,A20-run16/16_29,30.00000,2.00000
NDA,Model,A20-run16/16_3,30.00000
NDA,Model,A20-run16/16_30,30.00000,2.00000
NDA,Model,A20-run16/16_4,29.00000,2.00000
NDA,Model,A20-run16/16_5,29.00000,2.00000
NDA,Model,A20-run16/16_6,29.00000,2.00000
NDA,Model,A20-run16/16_7,29.00000,2.00000
NDA,Model,A20-run16/16_8,29.00000,2.00000
NDA,Model,A20-run16/16_9,29.00000,2.00000
NDA,Model,A20-run17/17_1,15.00000,15.00000,15.00000,2.00000,15.00000,15.00000
NDA,Model,A20-run17/17_10,29.00000,2.00000
NDA,Model,A20-run17/17_11,29.00000,2.00000
NDA,Model,A20-run17/17_12,29.00000,2.00000
NDA,Model,A20-run17/17_13,29.00000,2.00000
NDA,Model,A20-run17/17_14,29.00000,2.00000
NDA,Model,A20-run17/17_15,29.00000,2.00000
NDA,Model,A20-run17/17_16,29.00000,2.00000
NDA,Model,A20-run17/17_17,29.00000,2.00000
NDA,Model,A20-run17/17_18,29.00000,2.00000
