EDA,Model,A20-run1/1_1,23.00000,3.00000,3.00000,3.00000,3.00000,3.00000
EDA,Model,A20-run1/1_10,28.00000,1.00000
EDA,Model,A20-run1/1_11,28.00000,1.00000
EDA,Model,A20-run1/1_12,28.00000,1.00000
EDA,Model,A20-run1/1_13,28.00000,1.00000
EDA,Model,A20-run1/1_14,28.00000,1.00000
EDA,Model,A20-run1/1_15,28.00000,1.00000
EDA,Model,A20-run1/1_16,28.00000,1.00000
EDA,Model,A20-run1/1_17,28.00000,1.00000
EDA,Model,A20-run1/1_18,28.00000,1.00000
EDA,Model,A20-run1/1_19,28.00000,1.00000
EDA,Model,A20-run1/1_2,28.00000,1.00000
EDA,Model,A20-run1/1_20,28.00000,1.00000
EDA,Model,A20-run1/1_21,28.00000,1.00000
EDA,Model,A20-run1/1_22,28.00000,1.00000
EDA,Model,A20-run1/1_23,28.00000,1.00000
EDA,Model,A20-run1/1_24,28.00000,1.00000
EDA,Model,A20-run1/1_25,28.00000,1.00000
EDA,Model,A20-run1/1_26,28.00000,1.00000
EDA,Model,A20-run1/1_27,28.00000,1.00000
EDA,Model,A20-run1/1_28,28.00000,1.00000
EDA,Model,A20-run1/1_29,28.00000,1.00000
EDA,Model,A20-run1/1_3,29.00000
EDA,Model,A20-run1/1_30,28.00000,1.00000
EDA,Model,A20-run1/1_4,28.00000,1.00000
EDA,Model,A20-run1/1_5,28.00000,1.00000
EDA,Model,A20-run1/1_6,28.00000,1.00000
EDA,Model,A20-run1/1_7,28.00000,1.00000
EDA,Model,A20-run1/1_8,27.00000,1.00000,1.00000,1.00000,1.00000,1.00000
EDA,Model,A20-run1/1_9,28.00000,1.00000
EDA,Model,A20-run10/10_1,9.00000,18.00000,18.00000,2.00000,18.00000,18.00000
EDA,Model,A20-run10/10_10,28.00000,1.00000
EDA,Model,A20-run10/10_11,28.00000,1.00000
EDA,Model,A20-run10/10_12,28.00000,1.00000
EDA,Model,A20-run10/10_13,28.00000,1.00000
EDA,Model,A20-run10/10_14,28.00000,1.00000
EDA,Model,A20-run10/10_15,28.00000,1.00000
EDA,Model,A20-run10/10_16,28.00000,1.00000
EDA,Model,A20-run10/10_17,28.00000,1.00000
EDA,Model,A20-run10/10_18,28.00000,1.00000
EDA,Model,A20-run10/10_19,28.00000,1.00000
EDA,Model,A20-run10/10_2,28.00000,1.00000
EDA,Model,A20-run10/10_20,28.00000,1.00000
EDA,Model,A20-run10/10_21,28.00000,1.00000
EDA,Model,A20-run10/10_22,28.00000,1.00000
EDA,Model,A20-run10/10_23,28.00000,1.00000
EDA,Model,A20-run10/10_24,28.00000,1.00000
EDA,Model,A20-run10/10_25,28.00000,1.00000
EDA,Model,A20-run10/10_26,28.00000,1.00000
EDA,Model,A20-run10/10_27,28.00000,1.00000
EDA,Model,A20-run10/10_28,28.00000,1.00000
EDA,Model,A20-run10/10_29,28.00000,1.00000
EDA,Model,A20-run10/10_3,29.00000
EDA,Model,A20-run10/10_30,28.00000,1.00000
EDA,Model,A20-run10/10_4,28.00000,1.00000
EDA,Model,A20-run10/10_5,28.00000,1.00000
EDA,Model,A20-run10/10_6,28.00000,1.00000
EDA,Model,A20-run10/10_7,1.00000,28.00000
EDA,Model,A20-run10/10_8,28.00000,1.00000
EDA,Model,A20-run10/10_9,28.00000,1.00000
EDA,Model,A20-run11/11_1,23.00000,3.00000,3.00000,3.00000,3.00000,3.00000
EDA,Model,A20-run11/11_10,28.00000,1.00000
EDA,Model,A20-run11/11_11,28.00000,1.00000
EDA,Model,A20-run11/11_12,28.00000,1.00000
EDA,Model,A20-run11/11_13,28.00000,1.00000
EDA,Model,A20-run11/11_14,28.00000,1.00000
EDA,Model,A20-run11/11_15,28.00000,1.00000
EDA,Model,A20-run11/11_16,28.00000,1.00000
