SQRNUM,Model,468.00000,1574.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1042.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1574.00000,1474.00000,1682.00000,466.00000,1574.00000,1574.00000,1574.00000,1574.00000,426.00000,1574.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,276.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,878.00000,1474.00000,1682.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,714.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,940.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1574.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,254.00000,1574.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1470.00000,1474.00000,434.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1510.00000,1068.00000,1574.00000,1574.00000,1574.00000,1574.00000,358.00000,1574.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,380.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1382.00000,1474.00000,1682.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,670.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,626.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,360.00000,1574.00000,1574.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,424.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1046.00000,1474.00000,384.00000,1682.00000,1574.00000,1388.00000,1574.00000,1574.00000,288.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,758.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,448.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,298.00000,1574.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,834.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1024.00000,1474.00000,1682.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,320.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,590.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,264.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,1222.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,352.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,422.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,984.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,356.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1298.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,452.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,392.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,692.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,698.00000,1574.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,452.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1574.00000,1474.00000,646.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,250.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1506.00000,1474.00000,1474.00000,1474.00000,510.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,232.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,1592.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,324.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,1224.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1522.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,532.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,1094.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1682.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,454.00000,1474.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000,1474.00000,1474.00000,1474.00000,1474.00000,646.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1474.00000,1682.00000,1474.00000,1482.00000,1574.00000,1574.00000,1574.00000,1574.00000,1574.00000
SQRNUM,NHLattice 0,8974788.00000,483121187.00000,389549906.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,389549906.00000,389549978.00000,389549906.00000,47899682.00000,389549906.00000,389549978.00000,389549906.00000,389549906.00000,389549906.00000,389549978.00000,389549906.00000,389549906.00000,389549906.00000,389549906.00000,396214728.00000,389549978.00000,594824162.00000,6018496.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,4176412.00000,483121187.00000,389549906.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,389549906.00000,389549906.00000,389549978.00000,614484.00000,389549906.00000,389549906.00000,389549978.00000,389549906.00000,389549906.00000,389549906.00000,389549978.00000,389549906.00000,389549906.00000,389549906.00000,49917824.00000,389549906.00000,594824162.00000,309233066.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,10634992.00000,389549906.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,389549906.00000,389549978.00000,389549906.00000,389549906.00000,2150920.00000,389549978.00000,389549906.00000,389549906.00000,389549906.00000,389549978.00000,389549906.00000,389549906.00000,389549906.00000,389549906.00000,389549978.00000,483121187.00000,389549906.00000,594824162.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,673135.00000,483121187.00000,389549906.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,483121187.00000,389549906.00000,208353486.00000,389549978.00000,98
