EDA,Model,49.334,57.834,66.500,28.167,44.500,71.167,36.000,34.834,39.167,65.500,57.000,31.667,30.000,32.334,52.167,45.167,32.500,52.834,48.834,40.167,15.667,33.834,53.167,54.667,27.667,20.667,50.334,74.834,50.500,42.834,73.500,49.834,49.667,37.334,36.167,61.834,43.000,28.000,38.500,39.667,41.167,33.834,37.000,38.500,44.834,24.667,37.834,47.500,40.167,65.000,30.000,51.000,39.667,57.167,50.500,35.500,45.500,30.834,44.667,36.667,57.167,32.667,31.000,45.000,25.000,36.500,51.000,41.167,34.500,45.834,33.167,50.500,31.500,36.667,37.834,29.334,45.334,27.667,46.334,30.000,35.334,54.167,35.167,41.167,48.000,50.667,34.500,35.000,43.834,29.000,46.500,41.500,38.334,67.334,37.667,42.000,46.334,47.000,37.500,45.667
EDA,Deltas,49.334,57.834,66.500,28.167,44.167,70.500,36.000,34.500,38.834,65.167,56.500,31.667,29.500,31.500,52.167,44.500,32.500,52.500,48.500,40.000,15.334,33.834,52.500,54.667,27.500,20.334,50.334,73.667,50.500,42.500,73.167,49.000,49.000,37.334,35.667,60.667,42.667,28.000,37.667,39.334,39.834,33.500,36.500,38.000,44.500,24.667,37.500,47.500,39.167,65.000,29.500,49.667,38.000,56.500,50.167,35.167,45.167,30.167,44.167,36.667,56.667,32.000,30.667,44.667,25.000,36.500,50.834,40.500,33.834,45.334,32.500,50.500,31.167,36.167,37.834,28.334,44.334,27.334,46.334,29.667,35.334,54.167,34.834,41.167,48.000,49.500,34.500,34.500,43.500,29.000,46.167,40.667,37.334,66.667,37.334,42.000,46.000,47.000,37.334,45.500
EDA,Deltas,0.000,0.000,0.000,0.000,0.750,0.937,0.000,0.957,0.852,0.509,0.878,0.000,1.667,2.578,0.000,1.477,0.000,0.631,0.683,0.415,2.128,0.000,1.254,0.000,0.603,1.613,0.000,1.560,0.000,0.779,0.454,1.673,1.343,0.000,1.383,1.887,0.776,0.000,2.165,0.841,3.239,0.986,1.352,1.299,0.744,0.000,0.882,0.000,2.490,0.000,1.667,2.615,4.202,1.167,0.661,0.939,0.733,2.163,1.120,0.000,0.875,2.041,1.076,0.741,0.000,0.000,0.327,1.620,1.933,1.091,2.011,0.000,1.059,1.364,0.000,3.410,2.206,1.205,0.000,1.112,0.000,0.000,0.948,0.000,0.000,2.303,0.000,1.429,0.761,0.000,0.717,2.009,2.609,0.991,0.885,0.000,0.720,0.000,0.445,0.365
